#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
-----------------------------------------------
#Certains ne respectent pas la demande de ne pas récupérer trop souvent le fichier pour préserver le serveur (cela ne sert à rien de récupérer toutes les 3 min), le fichier présente désormais les 30 derniers jours seulement
#Si vous souhaitez avoir accès à l'ensemble, contactez moi, je n'ai pas le temps de faire la chasse à ceux qui ne respectent pas une certaine éthique, alors je fais en sorte de préserver mes ressources
-----------------------------------------------
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-11-24;Soudan;16431;1202;9854;7.32;59.97;32.71
2020-11-24;Seychelles;166;0;159;0.00;95.78;4.22
2020-11-24;Suède;225560;6500;0;2.88;0.00;97.12
2020-11-24;Singapour;58183;28;58079;0.05;99.82;0.13
2020-11-24;Slovénie;67080;1156;45587;1.72;67.96;30.32
2020-11-24;Slovaquie;97493;709;50738;0.73;52.04;47.23
2020-11-24;Sierra Leone;2406;74;1829;3.08;76.02;20.91
2020-11-24;Saint-Marin;1428;44;1149;3.08;80.46;16.46
2020-11-24;Sénégal;15908;331;15527;2.08;97.60;0.31
2020-11-24;Somalie;4445;113;3412;2.54;76.76;20.70
2020-11-24;Suriname;5300;117;5177;2.21;97.68;0.11
2020-11-24;Soudan du sud;3047;60;1290;1.97;42.34;55.69
2020-11-24;Sao Tomé-et-Principe;981;17;926;1.73;94.39;3.87
2020-11-24;El Salvador;37884;1086;34595;2.87;91.32;5.82
2020-11-24;Syrie;7369;385;3213;5.22;43.60;51.17
2020-11-24;Eswatini;6247;120;5878;1.92;94.09;3.99
2020-11-24;Tchad;1649;101;1493;6.12;90.54;3.34
2020-11-24;Togo;2872;64;2295;2.23;79.91;17.86
2020-11-24;Tadjikistan;11971;86;11355;0.72;94.85;4.43
2020-11-24;Thaïlande;3926;60;3780;1.53;96.28;2.19
2020-11-24;Timor-Leste;30;0;30;0.00;100.00;0.00
2020-11-24;Tunisie;90213;2935;65303;3.25;72.39;24.36
2020-11-24;Turquie;460916;12672;381569;2.75;82.78;14.47
2020-11-24;Trinité-et-Tobago;6488;115;5639;1.77;86.91;11.31
2020-11-24;Taïwan;618;7;549;1.13;88.83;10.03
2020-11-24;Tanzanie;509;21;183;4.13;35.95;59.92
2020-11-24;Ukraine;665968;11619;312564;1.74;46.93;51.32
2020-11-24;Ouganda;18406;186;8764;1.01;47.61;51.37
2020-11-24;États-Unis;12591163;259925;4696664;2.06;37.30;60.63
2020-11-24;Uruguay;4870;72;3827;1.48;78.58;19.94
2020-11-24;Ouzbékistan;71985;604;69240;0.84;96.19;2.97
2020-11-24;Vatican;27;0;15;0.00;55.56;44.44
2020-11-24;St-Vincent / Grenadines;84;0;78;0.00;92.86;7.14
2020-11-24;Venezuela;100498;876;95344;0.87;94.87;4.26
2020-11-24;Vanuatu;1;0;0;0.00;0.00;100.00
2020-11-24;Viet Nam;1316;35;1153;2.66;87.61;9.73
2020-11-24;Kosovo;35549;939;21746;2.64;61.17;36.19
2020-11-24;Yémen;2114;609;1467;28.81;69.39;1.80
2020-11-24;Mayotte;5122;49;2964;0.96;57.87;41.18
2020-11-24;Afrique du Sud;772252;21083;716444;2.73;92.77;4.50
2020-11-24;Zambie;17466;357;16707;2.04;95.65;2.30
2020-11-24;Zimbabwe;9398;274;8297;2.92;88.28;8.80
2020-11-24;Autres;721;15;659;2.08;91.40;6.52
2020-11-23;Autres;721;15;659;2.08;91.40;6.52
2020-11-23;Zimbabwe;9308;273;8288;2.93;89.04;8.03
2020-11-23;Zambie;17454;357;16701;2.05;95.69;2.27
2020-11-23;Afrique du Sud;769759;20968;711195;2.72;92.39;4.88
2020-11-23;Mayotte;5122;49;2964;0.96;57.87;41.18
2020-11-23;Yémen;2107;609;1459;28.90;69.25;1.85
2020-11-23;Kosovo;34940;926;21396;2.65;61.24;36.11
2020-11-23;Viet Nam;1312;35;1151;2.67;87.73;9.60
2020-11-23;Vanuatu;1;0;0;0.00;0.00;100.00
2020-11-23;Venezuela;100143;873;94985;0.87;94.85;4.28
2020-11-23;St-Vincent / Grenadines;84;0;78;0.00;92.86;7.14
2020-11-23;Vatican;27;0;15;0.00;55.56;44.44
2020-11-23;Ouzbékistan;71774;604;69054;0.84;96.21;2.95
2020-11-23;Uruguay;4763;71;3764;1.49;79.03;19.48
2020-11-23;États-Unis;12418228;257779;4633600;2.08;37.31;60.61
2020-11-23;Ouganda;18165;181;8675;1.00;47.76;51.25
2020-11-23;Ukraine;653442;11423;303782;1.75;46.49;51.76
2020-11-23;Tanzanie;509;21;183;4.13;35.95;59.92
2020-11-23;Taïwan;618;7;549;1.13;88.83;10.03
2020-11-23;Trinité-et-Tobago;6475;115;5622;1.78;86.83;11.40
2020-11-23;Turquie;453535;12511;377891;2.76;83.32;13.92
2020-11-23;Tunisie;89196;2862;63846;3.21;71.58;25.21
2020-11-23;Timor-Leste;30;0;30;0.00;100.00;0.00
2020-11-23;Thaïlande;3922;60;3772;1.53;96.18;2.29
2020-11-23;Tadjikistan;11932;86;11312;0.72;94.80;4.48
2020-11-23;Togo;2854;64;2274;2.24;79.68;18.08
2020-11-23;Tchad;1648;101;1476;6.13;89.56;4.31
2020-11-23;Eswatini;6233;120;5869;1.93;94.16;3.91
2020-11-23;Syrie;7295;380;3155;5.21;43.25;51.54
2020-11-23;El Salvador;37562;1081;34297;2.88;91.31;5.81
2020-11-23;Sao Tomé-et-Principe;981;17;926;1.73;94.39;3.87
2020-11-23;Soudan du sud;3047;60;1290;1.97;42.34;55.69
2020-11-23;Suriname;5297;116;5173;2.19;97.66;0.15
2020-11-23;Somalie;4445;113;3412;2.54;76.76;20.70
2020-11-23;Sénégal;15897;330;15516;2.08;97.60;0.32
2020-11-23;Saint-Marin;1428;44;1149;3.08;80.46;16.46
2020-11-23;Sierra Leone;2406;74;1828;3.08;75.98;20.95
2020-11-23;Slovaquie;96472;693;47933;0.72;49.69;49.60
2020-11-23;Slovénie;65778;1097;44558;1.67;67.74;30.59
2020-11-23;Singapour;58165;28;58071;0.05;99.84;0.11
2020-11-23;Suède;208295;6406;0;3.08;0.00;96.92
2020-11-23;Seychelles;166;0;159;0.00;95.78;4.22
2020-11-23;Soudan;16052;1197;9737;7.46;60.66;31.88
2020-11-23;Îles Salomon;16;0;5;0.00;31.25;68.75
2020-11-23;Arabie Saoudite;355489;5796;343816;1.63;96.72;1.65
2020-11-23;Rwanda;5726;47;5197;0.82;90.76;8.42
2020-11-23;Russie;2096749;36192;1598723;1.73;76.25;22.03
2020-11-23;Serbie;126187;1237;0;0.98;0.00;99.02
2020-11-23;Roumanie;422852;10177;296844;2.41;70.20;27.39
2020-11-23;Réunion;7689;35;6660;0.46;86.62;12.93
2020-11-23;Qatar;137415;236;134486;0.17;97.87;1.96
2020-11-23;Paraguay;77072;1665;55046;2.16;71.42;26.42
2020-11-23;Portugal;264802;3971;176827;1.50;66.78;31.72
2020-11-23;Palestine;73196;645;59538;0.88;81.34;17.78
2020-11-23;Pologne;876333;13774;438868;1.57;50.08;48.35
2020-11-23;Pakistan;379883;7744;331760;2.04;87.33;10.63
2020-11-23;Philippines;420614;8173;386604;1.94;91.91;6.14
2020-11-23;Papouasie-Nouvelle-Guinée;630;7;588;1.11;93.33;5.56
2020-11-23;Polynésie Française;13286;68;4842;0.51;36.44;63.04
2020-11-23;Pérou;949670;35595;879439;3.75;92.60;3.65
2020-11-23;Panama;155658;2973;137004;1.91;88.02;10.07
2020-11-23;Oman;122356;1386;113577;1.13;92.83;6.04
2020-11-23;Nouvelle-Zélande;2031;25;1953;1.23;96.16;2.61
2020-11-23;Népal;222288;1337;202067;0.60;90.90;8.50
2020-11-23;Norvège;33183;311;17998;0.94;54.24;44.82
2020-11-23;Pays-Bas;497501;9021;6693;1.81;1.35;96.84
2020-11-23;Nicaragua;5725;159;4225;2.78;73.80;23.42
2020-11-23;Nigéria;66439;1168;62241;1.76;93.68;4.56
2020-11-23;Niger;1381;70;1166;5.07;84.43;10.50
2020-11-23;Nouvelle-Calédonie;32;0;32;0.00;100.00;0.00
2020-11-23;Namibie;13897;145;13234;1.04;95.23;3.73
2020-11-23;Mozambique;15109;126;13229;0.83;87.56;11.61
2020-11-23;Malaisie;56659;337;42480;0.59;74.97;24.43
2020-11-23;Mexique;1049358;101926;784693;9.71;74.78;15.51
2020-11-23;Malawi;6009;185;5443;3.08;90.58;6.34
2020-11-23;Maldives;12758;46;11615;0.36;91.04;8.60
2020-11-23;Maurice;494;10;433;2.02;87.65;10.32
2020-11-23;Malte;9004;113;6831;1.25;75.87;22.88
2020-11-23;Mauritanie;8167;169;7609;2.07;93.17;4.76
2020-11-23;Martinique;4732;37;98;0.78;2.07;97.15
2020-11-23;Macao;46;0;46;0.00;100.00;0.00
2020-11-23;Mongolie;672;0;342;0.00;50.89;49.11
2020-11-23;Birmanie;80505;1765;59888;2.19;74.39;23.42
2020-11-23;Mali;4326;146;3044;3.37;70.37;26.26
2020-11-23;Macédoine;55127;1546;32894;2.80;59.67;37.53
2020-11-23;Îles Marshall;4;0;1;0.00;25.00;75.00
2020-11-23;Madagascar;17341;251;16657;1.45;96.06;2.50
2020-11-23;Saint Martin;690;12;598;1.74;86.67;11.59
2020-11-23;Montenegro;31618;444;20031;1.40;63.35;35.24
2020-11-23;Moldavie;98418;2169;80882;2.20;82.18;15.61
2020-11-23;Monaco;583;3;518;0.51;88.85;10.63
2020-11-23;Maroc;327528;5396;275158;1.65;84.01;14.34
2020-11-23;Libye;78473;1102;49592;1.40;63.20;35.40
2020-11-23;Lettonie;13236;162;1635;1.22;12.35;86.42
2020-11-23;Lituanie;48226;392;11032;0.81;22.88;76.31
2020-11-23;Luxembourg;31111;273;22004;0.88;70.73;28.40
2020-11-23;Lesotho;2086;44;1276;2.11;61.17;36.72
2020-11-23;Libéria;1551;82;1331;5.29;85.82;8.90
2020-11-23;Sri Lanka;20508;90;14497;0.44;70.69;28.87
2020-11-23;Liechtenstein;1156;12;952;1.04;82.35;16.61
2020-11-23;Sainte-Lucie;223;2;106;0.90;47.53;51.57
2020-11-23;Liban;117517;911;69079;0.78;58.78;40.44
2020-11-23;Laos;39;0;23;0.00;58.97;41.03
2020-11-23;Kazakhstan;126182;1945;112806;1.54;89.40;9.06
2020-11-23;Koweït;140393;868;132848;0.62;94.63;4.76
2020-11-23;Corée du Sud;31353;510;26722;1.63;85.23;13.14
2020-11-23;Saint-Kitts-et-Nevis;20;0;19;0.00;95.00;5.00
2020-11-23;Comores;596;7;572;1.17;95.97;2.85
2020-11-23;Cambodge;306;0;296;0.00;96.73;3.27
2020-11-23;Kirghizistan;69885;1237;61160;1.77;87.52;10.71
2020-11-23;Kenya;77785;1392;51903;1.79;66.73;31.48
2020-11-23;Japon;134554;1949;111343;1.45;82.75;15.80
2020-11-23;Jordanie;188410;2302;120014;1.22;63.70;35.08
2020-11-23;Jamaïque;10343;239;5518;2.31;53.35;44.34
2020-11-23;Italie;1431795;50453;584493;3.52;40.82;55.65
2020-11-23;Islande;5289;26;5065;0.49;95.76;3.74
2020-11-23;Iran;866821;45255;610406;5.22;70.42;24.36
2020-11-23;Iraq;537457;11996;467654;2.23;87.01;10.76
2020-11-23;Inde;9177840;134218;8604955;1.46;93.76;4.78
2020-11-23;Israël;329998;2811;318601;0.85;96.55;2.60
2020-11-23;Irlande;70711;2023;23364;2.86;33.04;64.10
2020-11-23;Indonésie;502110;16002;422386;3.19;84.12;12.69
2020-11-23;Hongrie;177952;3891;43339;2.19;24.35;73.46
2020-11-23;Haïti;9224;232;7886;2.52;85.49;11.99
2020-11-23;Croatie;105691;1398;85018;1.32;80.44;18.24
2020-11-23;Honduras;105211;2869;46616;2.73;44.31;52.97
2020-11-23;Hong-Kong;5701;108;5267;1.89;92.39;5.72
2020-11-23;Guyana;5154;146;4034;2.83;78.27;18.90
2020-11-23;Guinée-Bissau;2422;43;2309;1.78;95.33;2.89
2020-11-23;Guatemala;118722;4092;107819;3.45;90.82;5.74
2020-11-23;Grèce;93006;1714;23074;1.84;24.81;73.35
2020-11-23;Guinée Équatoriale;5137;85;5005;1.65;97.43;0.91
2020-11-23;Guadeloupe;8225;144;2242;1.75;27.26;70.99
2020-11-23;Guinée;12841;75;11853;0.58;92.31;7.11
2020-11-23;Gambie;3726;123;3582;3.30;96.14;0.56
2020-11-23;Gibraltar;967;5;871;0.52;90.07;9.41
2020-11-23;Ghana;50941;323;49599;0.63;97.37;2.00
2020-11-23;Guyane Française;11042;70;9995;0.63;90.52;8.85
2020-11-23;Grenade;41;0;30;0.00;73.17;26.83
2020-11-23;Géorgie;108690;1012;89170;0.93;82.04;17.03
2020-11-23;Royaume-Uni;1530300;55322;2462;3.62;0.16;96.22
2020-11-23;Gabon;9150;59;8999;0.64;98.35;1.01
2020-11-23;France;2246142;49232;152592;2.19;6.79;91.01
2020-11-23;Îles Féroé;500;0;497;0.00;99.40;0.60
2020-11-23;Fidji;35;2;33;5.71;94.29;0.00
2020-11-23;Finlande;21936;384;15300;1.75;69.75;28.50
2020-11-23;Éthiopie;106203;1651;65839;1.55;61.99;36.45
2020-11-23;Espagne;1582616;43131;150376;2.73;9.50;87.77
2020-11-23;Érythrée;558;0;473;0.00;84.77;15.23
2020-11-23;Sahara Occidental;10;1;8;10.00;80.00;10.00
2020-11-23;Égypte;113381;6560;101981;5.79;89.95;4.27
2020-11-23;Estonie;9956;92;5720;0.92;57.45;41.62
2020-11-23;Équateur;185944;13225;164009;7.11;88.20;4.68
2020-11-23;Algérie;75867;2294;49421;3.02;65.14;31.83
2020-11-23;République Dominicaine;138829;2311;112882;1.66;81.31;17.03
2020-11-23;Dominique;77;0;63;0.00;81.82;18.18
2020-11-23;Danemark;71672;789;56050;1.10;78.20;20.70
2020-11-23;Djibouti;5668;61;5555;1.08;98.01;0.92
2020-11-23;Allemagne;946822;14460;630375;1.53;66.58;31.89
2020-11-23;République Tchèque;496638;7360;405982;1.48;81.75;16.77
2020-11-23;Chypre;8947;44;2055;0.49;22.97;76.54
2020-11-23;Cap-vert;10302;104;9791;1.01;95.04;3.95
2020-11-23;Cuba;7879;132;7356;1.68;93.36;4.96
2020-11-23;Costa Rica;132295;1641;81336;1.24;61.48;37.28
2020-11-23;Colombie;1254979;35479;1158897;2.83;92.34;4.83
2020-11-23;Chine;86464;4634;81503;5.36;94.26;0.38
2020-11-23;Cameroun;23842;435;22177;1.82;93.02;5.16
2020-11-23;Chili;542080;15106;517524;2.79;95.47;1.74
2020-11-23;Côte d'Ivoire;21148;131;20819;0.62;98.44;0.94
2020-11-23;Suisse;300352;4222;206700;1.41;68.82;29.78
2020-11-23;Congo (Brazzaville);5632;93;4988;1.65;88.57;9.78
2020-11-23;République Centrafricaine;4911;63;1924;1.28;39.18;59.54
2020-11-23;Rép. Dém. du Congo;12278;329;11386;2.68;92.73;4.59
2020-11-23;Canada;340731;11570;274315;3.40;80.51;16.10
2020-11-23;Belize;5249;120;2877;2.29;54.81;42.90
2020-11-23;Bélarus;125482;1104;104698;0.88;83.44;15.68
2020-11-23;Botswana;9992;31;7692;0.31;76.98;22.71
2020-11-23;Bhoutan;386;0;363;0.00;94.04;5.96
2020-11-23;Bahamas;7431;163;5652;2.19;76.06;21.75
2020-11-23;Brésil;6087608;169485;5481184;2.78;90.04;7.18
2020-11-23;Bolivie;144034;8916;119548;6.19;83.00;10.81
2020-11-23;Brunéi Darussalam;149;3;145;2.01;97.32;0.67
2020-11-23;Saint Barthélemy;127;0;94;0.00;74.02;25.98
2020-11-23;Bénin;2916;43;2579;1.47;88.44;10.08
2020-11-23;Burundi;664;1;575;0.15;86.60;13.25
2020-11-23;Bahreïn;85886;339;84017;0.39;97.82;1.78
2020-11-23;Bulgarie;124966;3069;38226;2.46;30.59;66.96
2020-11-23;Burkina Faso;2754;68;2552;2.47;92.67;4.87
2020-11-23;Belgique;559902;15755;0;2.81;0.00;97.19
2020-11-23;Barbade;260;7;241;2.69;92.69;4.62
2020-11-23;Bangladesh;449760;6416;364611;1.43;81.07;17.51
2020-11-23;Bosnie-Herzégovine;80553;2342;45760;2.91;56.81;40.29
2020-11-23;Azerbaïdjan;95281;1160;64475;1.22;67.67;31.11
2020-11-23;Australie;27843;907;25533;3.26;91.70;5.04
2020-11-23;Autriche;250333;2459;175527;0.98;70.12;28.90
2020-11-23;Argentine;1374631;37122;1203800;2.70;87.57;9.73
2020-11-23;Arménie;126709;1976;95099;1.56;75.05;23.39
2020-11-23;Angola;14634;337;7351;2.30;50.23;47.46
2020-11-23;Albanie;33556;716;16230;2.13;48.37;49.50
2020-11-23;Antigua-et-Barbuda;139;4;128;2.88;92.09;5.04
2020-11-23;Afghanistan;44988;1695;35976;3.77;79.97;16.26
2020-11-23;Émirats Arabes Unis;160055;554;149578;0.35;93.45;6.20
2020-11-23;Andorre;6304;76;5405;1.21;85.74;13.06
2020-11-22;Andorre;6256;76;5358;1.21;85.65;13.14
2020-11-22;Émirats Arabes Unis;158990;552;148871;0.35;93.64;6.02
2020-11-22;Afghanistan;44706;1687;35934;3.77;80.38;15.85
2020-11-22;Antigua-et-Barbuda;139;4;128;2.88;92.09;5.04
2020-11-22;Albanie;32761;699;15842;2.13;48.36;49.51
2020-11-22;Angola;14493;337;7346;2.33;50.69;46.99
2020-11-22;Arménie;126224;1952;94090;1.55;74.54;23.91
2020-11-22;Argentine;1370366;37002;1195492;2.70;87.24;10.06
2020-11-22;Autriche;247188;2388;169260;0.97;68.47;30.56
2020-11-22;Australie;27834;907;25527;3.26;91.71;5.03
2020-11-22;Azerbaïdjan;93094;1131;63841;1.21;68.58;30.21
2020-11-22;Bosnie-Herzégovine;80006;2276;44416;2.84;55.52;41.64
2020-11-22;Bangladesh;447341;6388;362428;1.43;81.02;17.55
2020-11-22;Barbade;259;7;241;2.70;93.05;4.25
2020-11-22;Belgique;558779;15618;0;2.80;0.00;97.20
2020-11-22;Burkina Faso;2735;68;2532;2.49;92.58;4.94
2020-11-22;Bulgarie;121820;2880;36524;2.36;29.98;67.65
2020-11-22;Bahreïn;85705;338;83829;0.39;97.81;1.79
2020-11-22;Burundi;662;1;575;0.15;86.86;12.99
2020-11-22;Bénin;2916;43;2579;1.47;88.44;10.08
2020-11-22;Saint Barthélemy;127;0;94;0.00;74.02;25.98
2020-11-22;Brunéi Darussalam;148;3;145;2.03;97.97;0.00
2020-11-22;Bolivie;143978;8907;119338;6.19;82.89;10.93
2020-11-22;Brésil;6071401;169183;5457973;2.79;89.90;7.32
2020-11-22;Bahamas;7413;163;5652;2.20;76.24;21.56
2020-11-22;Bhoutan;382;0;360;0.00;94.24;5.76
2020-11-22;Botswana;9594;31;7296;0.32;76.05;23.63
2020-11-22;Bélarus;123999;1096;103848;0.88;83.75;15.37
2020-11-22;Belize;5183;116;2842;2.24;54.83;42.93
2020-11-22;Canada;333936;11502;269137;3.44;80.60;15.96
2020-11-22;Rép. Dém. du Congo;12180;327;11300;2.68;92.78;4.54
2020-11-22;République Centrafricaine;4911;63;1924;1.28;39.18;59.54
2020-11-22;Congo (Brazzaville);5632;93;3887;1.65;69.02;29.33
2020-11-22;Suisse;290601;4056;180700;1.40;62.18;36.42
2020-11-22;Côte d'Ivoire;21138;131;20798;0.62;98.39;0.99
2020-11-22;Chili;540640;15069;516121;2.79;95.46;1.75
2020-11-22;Cameroun;23528;435;22177;1.85;94.26;3.89
2020-11-22;Chine;86442;4634;81487;5.36;94.27;0.37
2020-11-22;Colombie;1248417;35287;1150932;2.83;92.19;4.98
2020-11-22;Costa Rica;129418;1608;79372;1.24;61.33;37.43
2020-11-22;Cuba;7846;132;7334;1.68;93.47;4.84
2020-11-22;Cap-vert;10276;104;9730;1.01;94.69;4.30
2020-11-22;Chypre;8643;44;2055;0.51;23.78;75.71
2020-11-22;République Tchèque;492263;7196;398101;1.46;80.87;17.67
2020-11-22;Allemagne;932367;14159;611627;1.52;65.60;32.88
2020-11-22;Djibouti;5668;61;5555;1.08;98.01;0.92
2020-11-22;Danemark;70503;784;55292;1.11;78.43;20.46
2020-11-22;Dominique;72;0;55;0.00;76.39;23.61
2020-11-22;République Dominicaine;138410;2310;112552;1.67;81.32;17.01
2020-11-22;Algérie;74862;2272;48794;3.03;65.18;31.79
2020-11-22;Équateur;185643;13201;164009;7.11;88.35;4.54
2020-11-22;Estonie;9724;88;5699;0.90;58.61;40.49
2020-11-22;Égypte;113027;6548;101881;5.79;90.14;4.07
2020-11-22;Sahara Occidental;10;1;8;10.00;80.00;10.00
2020-11-22;Érythrée;551;0;473;0.00;85.84;14.16
2020-11-22;Espagne;1556730;42619;150376;2.74;9.66;87.60
2020-11-22;Éthiopie;105785;1647;65691;1.56;62.10;36.34
2020-11-22;Finlande;21639;375;15300;1.73;70.71;27.56
2020-11-22;Fidji;35;2;33;5.71;94.29;0.00
2020-11-22;Îles Féroé;500;0;497;0.00;99.40;0.60
2020-11-22;France;2241690;48732;151681;2.17;6.77;91.06
2020-11-22;Gabon;9131;59;8976;0.65;98.30;1.05
2020-11-22;Royaume-Uni;1514844;55116;2462;3.64;0.16;96.20
2020-11-22;Géorgie;104732;976;85639;0.93;81.77;17.30
2020-11-22;Grenade;41;0;30;0.00;73.17;26.83
2020-11-22;Guyane Française;11014;70;9995;0.64;90.75;8.62
2020-11-22;Ghana;50874;323;49405;0.63;97.11;2.25
2020-11-22;Gibraltar;958;4;860;0.42;89.77;9.81
2020-11-22;Gambie;3726;123;3582;3.30;96.14;0.56
2020-11-22;Guinée;12826;75;11838;0.58;92.30;7.12
2020-11-22;Guadeloupe;8225;144;2242;1.75;27.26;70.99
2020-11-22;Guinée Équatoriale;5130;85;4975;1.66;96.98;1.36
2020-11-22;Grèce;91619;1630;23074;1.78;25.18;73.04
2020-11-22;Guatemala;118629;4076;107413;3.44;90.55;6.02
2020-11-22;Guinée-Bissau;2421;43;2286;1.78;94.42;3.80
2020-11-22;Guyana;5133;143;4019;2.79;78.30;18.92
2020-11-22;Hong-Kong;5628;108;5259;1.92;93.44;4.64
2020-11-22;Honduras;104435;2857;46208;2.74;44.25;53.02
2020-11-22;Croatie;103718;1353;82380;1.30;79.43;19.27
2020-11-22;Haïti;9214;232;7854;2.52;85.24;12.24
2020-11-22;Hongrie;174618;3800;42915;2.18;24.58;73.25
2020-11-22;Indonésie;497668;15884;418188;3.19;84.03;12.78
2020-11-22;Irlande;70461;2023;23364;2.87;33.16;63.97
2020-11-22;Israël;328918;2799;317887;0.85;96.65;2.50
2020-11-22;Inde;9139865;133738;8562641;1.46;93.68;4.85
2020-11-22;Iraq;535321;11958;465452;2.23;86.95;10.82
2020-11-22;Iran;854361;44802;603445;5.24;70.63;24.12
2020-11-22;Islande;5277;26;5046;0.49;95.62;3.88
2020-11-22;Italie;1408868;49823;553098;3.54;39.26;57.21
2020-11-22;Jamaïque;10284;238;5505;2.31;53.53;44.16
2020-11-22;Jordanie;183429;2236;114018;1.22;62.16;36.62
2020-11-22;Japon;133034;1943;110273;1.46;82.89;15.65
2020-11-22;Kenya;77372;1380;51507;1.78;66.57;31.65
2020-11-22;Kirghizistan;69581;1231;60811;1.77;87.40;10.83
2020-11-22;Cambodge;306;0;295;0.00;96.41;3.59
2020-11-22;Comores;596;7;572;1.17;95.97;2.85
2020-11-22;Saint-Kitts-et-Nevis;20;0;19;0.00;95.00;5.00
2020-11-22;Corée du Sud;31004;509;26539;1.64;85.60;12.76
2020-11-22;Koweït;140056;866;132178;0.62;94.38;5.01
2020-11-22;Kazakhstan;126182;1945;112806;1.54;89.40;9.06
2020-11-22;Laos;25;0;23;0.00;92.00;8.00
2020-11-22;Liban;116476;900;67667;0.77;58.10;41.13
2020-11-22;Sainte-Lucie;220;2;60;0.91;27.27;71.82
2020-11-22;Liechtenstein;1112;8;883;0.72;79.41;19.87
2020-11-22;Sri Lanka;20171;87;14069;0.43;69.75;29.82
2020-11-22;Libéria;1551;82;1331;5.29;85.82;8.90
2020-11-22;Lesotho;2086;44;1276;2.11;61.17;36.72
2020-11-22;Luxembourg;29762;260;20014;0.87;67.25;31.88
2020-11-22;Lituanie;47047;386;10945;0.82;23.26;75.92
2020-11-22;Lettonie;13120;153;1635;1.17;12.46;86.37
2020-11-22;Libye;77823;1089;48914;1.40;62.85;35.75
2020-11-22;Maroc;324941;5316;270457;1.64;83.23;15.13
2020-11-22;Monaco;582;3;512;0.52;87.97;11.51
2020-11-22;Moldavie;97941;2149;79556;2.19;81.23;16.58
2020-11-22;Montenegro;31062;439;19491;1.41;62.75;35.84
2020-11-22;Saint Martin;690;12;598;1.74;86.67;11.59
2020-11-22;Madagascar;17341;251;16657;1.45;96.06;2.50
2020-11-22;Îles Marshall;4;0;1;0.00;25.00;75.00
2020-11-22;Macédoine;54743;1511;32366;2.76;59.12;38.12
2020-11-22;Mali;4255;145;3024;3.41;71.07;25.52
2020-11-22;Birmanie;79246;1739;58758;2.19;74.15;23.66
2020-11-22;Mongolie;640;0;340;0.00;53.13;46.88
2020-11-22;Macao;46;0;46;0.00;100.00;0.00
2020-11-22;Martinique;4732;37;98;0.78;2.07;97.15
2020-11-22;Mauritanie;8128;169;7591;2.08;93.39;4.53
2020-11-22;Malte;8924;111;6654;1.24;74.56;24.19
2020-11-22;Maurice;494;10;433;2.02;87.65;10.32
2020-11-22;Maldives;12608;46;11599;0.36;92.00;7.64
2020-11-22;Malawi;6003;185;5441;3.08;90.64;6.28
2020-11-22;Mexique;1041875;101676;779104;9.76;74.78;15.46
2020-11-22;Malaisie;54775;335;41597;0.61;75.94;23.45
2020-11-22;Mozambique;15037;124;13151;0.82;87.46;11.72
2020-11-22;Namibie;13865;145;13225;1.05;95.38;3.57
2020-11-22;Nouvelle-Calédonie;32;0;32;0.00;100.00;0.00
2020-11-22;Niger;1368;70;1166;5.12;85.23;9.65
2020-11-22;Nigéria;66383;1167;62076;1.76;93.51;4.73
2020-11-22;Nicaragua;5725;159;4225;2.78;73.80;23.42
2020-11-22;Pays-Bas;492293;8967;6642;1.82;1.35;96.83
2020-11-22;Norvège;32765;306;17998;0.93;54.93;44.14
2020-11-22;Népal;220308;1321;199024;0.60;90.34;9.06
2020-11-22;Nouvelle-Zélande;2030;25;1953;1.23;96.21;2.56
2020-11-22;Oman;122081;1380;113269;1.13;92.78;6.09
2020-11-22;Panama;154783;2957;135962;1.91;87.84;10.25
2020-11-22;Pérou;948081;35549;879439;3.75;92.76;3.49
2020-11-22;Polynésie Française;12978;63;4842;0.49;37.31;62.21
2020-11-22;Papouasie-Nouvelle-Guinée;604;7;586;1.16;97.02;1.82
2020-11-22;Philippines;418818;8123;386486;1.94;92.28;5.78
2020-11-22;Pakistan;376929;7696;330885;2.04;87.78;10.17
2020-11-22;Pologne;861331;13618;423971;1.58;49.22;49.20
2020-11-22;Palestine;71644;636;59021;0.89;82.38;16.73
2020-11-22;Portugal;260758;3897;172919;1.49;66.31;32.19
2020-11-22;Paraguay;76476;1657;54491;2.17;71.25;26.58
2020-11-22;Qatar;137229;236;134282;0.17;97.85;1.98
2020-11-22;Réunion;7501;35;6660;0.47;88.79;10.75
2020-11-22;Roumanie;418645;10047;295148;2.40;70.50;27.10
2020-11-22;Serbie;121120;1199;0;0.99;0.00;99.01
2020-11-22;Russie;2071858;35838;1582768;1.73;76.39;21.88
2020-11-22;Rwanda;5665;47;5164;0.83;91.16;8.01
2020-11-22;Arabie Saoudite;355258;5780;343371;1.63;96.65;1.72
